+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                       ;
+-------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                   ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; g_MUX2T1PCSrc|\G_NBit_MUX:27:MUXI|g_AndGate1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:27:MUXI|g_NotGate1                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:27:MUXI                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:26:MUXI|g_OrGate                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:26:MUXI|g_AndGate2                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:26:MUXI|g_AndGate1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:26:MUXI|g_NotGate1                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:26:MUXI                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:25:MUXI|g_OrGate                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:25:MUXI|g_AndGate2                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:25:MUXI|g_AndGate1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:25:MUXI|g_NotGate1                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:25:MUXI                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:24:MUXI|g_OrGate                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:24:MUXI|g_AndGate2                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:24:MUXI|g_AndGate1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:24:MUXI|g_NotGate1                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:24:MUXI                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:23:MUXI|g_OrGate                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:23:MUXI|g_AndGate2                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:23:MUXI|g_AndGate1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:23:MUXI|g_NotGate1                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:23:MUXI                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:22:MUXI|g_OrGate                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:22:MUXI|g_AndGate2                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:22:MUXI|g_AndGate1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:22:MUXI|g_NotGate1                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:22:MUXI                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:21:MUXI|g_OrGate                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:21:MUXI|g_AndGate2                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:21:MUXI|g_AndGate1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:21:MUXI|g_NotGate1                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:21:MUXI                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:20:MUXI|g_OrGate                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:20:MUXI|g_AndGate2                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:20:MUXI|g_AndGate1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:20:MUXI|g_NotGate1                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_MUX2T1PCSrc|\G_NBit_MUX:20:MUXI                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
